RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event,Goals,OwnGoals,YellowCards,RedCards
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Alex THEPOT,GK,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Oscar BONFIGLIO,GK,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Marcel LANGILLER,Unknown,G40',1,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Juan CARRENO,Unknown,G70',1,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Ernest LIBERATI,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Rafael GARZA,C,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Andre MASCHINOT,Unknown,G43' G87',2,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Hilario LOPEZ,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Etienne MATTLER,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Dionisio MEJIA,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Marcel PINEL,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Felipe ROSAS,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Alex VILLAPLANE,C,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Manuel ROSAS,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Lucien LAURENT,Unknown,G19',1,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Jose RUIZ,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Marcel CAPELLE,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Alfredo SANCHEZ,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Augustin CHANTREL,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Efrain AMEZCUA,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Starter,0,Edmond DELFOUR,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Starter,0,Luis PEREZ,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Substitute,0,Celestin DELMER,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Substitute,0,Isidoro SOTA,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Substitute,0,Andre TASSIN,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Substitute,0,Jesus CASTRO,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Substitute,0,Nouma ANDOIRE,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Substitute,0,Felipe OLIVARES,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Substitute,0,Jean LAURENT,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Substitute,0,Raimundo RODRIGUEZ,Unknown,,0,0,0,0
201,1096,FRA,CAUDRON Raoul (FRA),Substitute,0,Emile VEINANTE,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Substitute,0,Roberto GAYON,Unknown,,0,0,0,0
201,1096,MEX,LUQUE Juan (MEX),Substitute,0,Francisco GARZA GUTIERREZ,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,Jimmy DOUGLAS,GK,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Arnold BADJOU,GK,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,Tom FLORIE,C,G45',1,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Jean DE CLERQ,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,Jimmy GALLAGHER,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Jan DIDDENS,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,Billy GONSALVES,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Auguste HELLEMANS,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,Bart McGHEE,Unknown,G23',1,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Nikolaas HOYDONCKX,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,George MOORHOUSE,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Jacques MOESCHAL,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,Bert PATENAUDE,Unknown,G69',1,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Theodore NOUWENS,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,Ralph TRACY,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Fernand ADAMS,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,Alexander WOOD,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Louis VERSYP,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,Andrew AULD,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Bernard VOORHOOF,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Starter,0,Jim BROWN,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Starter,0,Pierre BRAINE,C,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Substitute,0,Frank VAUGHN,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Substitute,0,Alexis CHANTRAINE,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Substitute,0,Mike BOOKIE,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Substitute,0,Jean DE BIE,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Substitute,0,Jim GENTLE,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Substitute,0,Andre SAEYS,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Substitute,0,Phil SLONE,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Substitute,0,Henri DE DEKEN,Unknown,,0,0,0,0
201,1090,USA,MILLAR Bob (USA),Substitute,0,Arnie OLIVER,Unknown,,0,0,0,0
201,1090,BEL,GOETINCK Hector (BEL),Substitute,0,Gerard DELBEKE,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Milovan JAKSIC,GK,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,JOEL,GK,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Blagoje MARJANOVIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,TEOPHILO,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Dragan MIHAJLOVIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,POLY,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Milorad ARSENIJEVIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,FAUSTO,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Ivica BEK,Unknown,G30',1,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,PREGUINHO,C,G62',1,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Momcilo DJOKIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,NILO,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Milutin IVKOVIC,C,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,BRILHANTE,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Djordje VUJADINOVIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,ARAKEN,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Aleksandar TIRNANIC,Unknown,G21',1,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,HERMOGENES,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Branislav SEKULIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,ITALIA,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Starter,0,Ljubisa STEFANOVIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Starter,0,FERNANDO GIUDICELLI,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Dragan TOSIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,CARVALHO LEITE,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Milan STOJANOVIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,BENEDICTO,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Teofilo SPASOJEVIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,OSCARINO,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Branislav HRNJICEK,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,BENVENUTTO,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Vlastimir PETKOVIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,DOCA,Unknown,,0,0,0,0
201,1093,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Dragutin NAJDANOVIC,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,PAMPLONA,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,FORTES,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,MANOELZINHO,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,IVAN MARIZ,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,MODERATO,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,VELLOSO,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,ZE LUIS,Unknown,,0,0,0,0
201,1093,BRA,DE CARVALHO Pindaro (BRA),Substitute,0,RUSSINHO,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Ion LAPUSNEANU,GK,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Juan VALDIVIESO,GK,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Ladislau RAFFINSKY,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Alejandro VILLANUEVA,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Rudolf BUERGER,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Julio LORES,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Adalbert DESU,Unknown,G1',1,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Placido GALINDO,C,R70',0,0,0,1
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Alfred EISENBEISSER,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Domingo GARCIA,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Nicolae KOVACS,Unknown,G89',1,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Jose Maria LAVALLE,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Constantin STANCIU,Unknown,G79',1,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Mario DE LAS CASAS,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Adalbert STEINER,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Alberto DENEGRI,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Emerich VOGL,C,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Demetrio NEYRA,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Rudolf WETZER,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Alberto SORIA,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Starter,0,Stefan BARBU,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Starter,0,Luis SOUZA,Unknown,G75',1,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Substitute,0,Iosif CZAKO,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Jorge PARDON,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Substitute,0,Ilile SUBASEANU,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Jose FLORES,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Substitute,0,Samuel ZAUBER,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Antonio MAQUILON,Unknown,,0,0,0,0
201,1098,ROU,LUCHIDE Octav (ROU),Substitute,0,Corneliu ROBE,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Lizardo NUE RODRIGUEZ,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Julio QUINTANA,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Arturo FERNANDEZ,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Pablo PACHECO,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Carlos CILLONIZ,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Jorge GONGORA,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Jorge SARMIENTO,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Juan Alfonso VALLE,Unknown,,0,0,0,0
201,1098,PER,BRU Francisco (ESP),Substitute,0,Eduardo ASTENGO,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Angel BOSSIO,GK,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Alex THEPOT,GK,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Francisco VARALLO,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Alex VILLAPLANE,C,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Pedro SUAREZ,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Lucien LAURENT,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Jose DELLA TORRE,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Marcel CAPELLE,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Juan EVARISTO,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Augustin CHANTREL,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Mario EVARISTO,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Edmond DELFOUR,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Manuel FERREIRA,C,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Marcel LANGILLER,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Roberto CERRO,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Ernest LIBERATI,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Ramon MUTTIS,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Andre MASCHINOT,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Luis MONTI,Unknown,G81',1,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Etienne MATTLER,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Starter,0,Natalio PERINETTI,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Starter,0,Marcel PINEL,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Alejandro SCOPELLI,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Substitute,0,Celestin DELMER,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Carlos SPADARO,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Substitute,0,Andre TASSIN,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Carlos PEUCELLE,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Substitute,0,Nouma ANDOIRE,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Rodolfo ORLANDINI,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Substitute,0,Jean LAURENT,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Fernando PATERNOSTER,Unknown,,0,0,0,0
201,1085,FRA,CAUDRON Raoul (FRA),Substitute,0,Emile VEINANTE,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Adolfo ZUMELZU,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Guillermo STABILE,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Edmundo PIAGGIO,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Atilio DEMARIA,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Juan BOTASSO,Unknown,,0,0,0,0
201,1085,ARG,OLAZAR Francisco (ARG),Substitute,0,Alberto CHIVIDINI,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Roberto CORTES,GK,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Isidoro SOTA,GK,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Victor MORALES,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Luis PEREZ,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Tomas OJEDA,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Felipe ROSAS,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Ulises POIRIER,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Manuel ROSAS,Unknown,W51',0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Guillermo SAAVEDRA,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Jose RUIZ,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Carlos SCHNEBERGER,C,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Alfredo SANCHEZ,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Guillermo SUBIABRE,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Juan CARRENO,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Arturo TORRES,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Roberto GAYON,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Carlos VIDAL,Unknown,G3' G65',2,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Rafael GARZA,C,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Eberardo VILLALOBOS,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Hilario LOPEZ,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Starter,0,Humberto ELGUETA,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Starter,0,Efrain AMEZCUA,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Substitute,0,Guillermo RIVEROS,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Substitute,0,Oscar BONFIGLIO,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Substitute,0,Arturo CODDOU,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Substitute,0,Dionisio MEJIA,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Substitute,0,Horacio MUNOZ,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Substitute,0,Felipe OLIVARES,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Substitute,0,Cesar ESPINOZA,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Substitute,0,Raimundo RODRIGUEZ,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Substitute,0,Casimiro TORRES,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Substitute,0,Francisco GARZA GUTIERREZ,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Substitute,0,Juan AGUILERA,Unknown,,0,0,0,0
201,1095,MEX,LUQUE Juan (MEX),Substitute,0,Jesus CASTRO,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Substitute,0,Guillermo ARELLANO,Unknown,,0,0,0,0
201,1095,CHI,ORTH Gyorgy (HUN),Substitute,0,Ernesto CHAPARRO,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Milovan JAKSIC,GK,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Jesus BERMUDEZ,GK,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Blagoje MARJANOVIC,Unknown,G65',1,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Jose BUSTAMANTE,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Dragan MIHAJLOVIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Casiano CHAVARRIA,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Dragutin NAJDANOVIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Segundo DURANDAL,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Ljubisa STEFANOVIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Rene FERNANDEZ,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Djordje VUJADINOVIC,Unknown,G85',1,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Gumercindo GOMEZ,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Aleksandar TIRNANIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Diogenes LARA,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Milorad ARSENIJEVIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Rafael MENDEZ,C,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Ivica BEK,Unknown,G60' G67',2,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Jorge BALDERRAMA,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Momcilo DJOKIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Mario ALBORTA,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Starter,0,Milutin IVKOVIC,C,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Starter,0,Jorge ARGOTE,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Milan STOJANOVIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Substitute,0,Miguel BRITO,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Teofilo SPASOJEVIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Substitute,0,Jose NOYA,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Branislav HRNJICEK,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Substitute,0,Miguel MURILLO,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Vlastimir PETKOVIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Substitute,0,Luis REYES PENARANDA,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Dragan TOSIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Substitute,0,Eduardo REYES ORTIZ,Unknown,,0,0,0,0
201,1092,YUG,SIMONOVIC Bosko (YUG),Substitute,0,Branislav SEKULIC,Unknown,,0,0,0,0
201,1092,BOL,SAUCEDO Ulises (BOL),Substitute,0,Renato SAINZ,Unknown,,0,0,0,0
201,1097,USA,MILLAR Bob (USA),Starter,0,Jimmy DOUGLAS,GK,,0,0,0,0
201,1097,PAR,DURAND LAGUNA Jose (ARG),Starter,0,Modesto DENIS,GK,,0,0,0,0
